region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
1,11,26,0,2,53.0,3,3,0.0,0,1,1,1,1,1,4.15,21.5,43.7,11.75,38.8,34.7,188.35,431.3,110.0,415.8,1,1,1,1,0,1,1,0,1,1.423108,3.068053,3.777348,2.463853,3.65842,3.970292,4,1
3,27,28,1,0,58.0,3,0,0.0,0,2,1,0,0,0,5.8,22.5,0.0,0.0,0.0,163.65,566.15,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,1.757858,3.113515,3.5723445,2.847812,3.594569,4.060443,3,0
3,23,50,0,1,151.0,4,8,0.0,1,1,1,0,0,0,8.25,21.75,0.0,0.0,0.0,186.5,438.4,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2.110213,3.079614,3.5723445,2.847812,3.594569,5.01728,1,0
2,4,38,1,13,54.0,2,4,0.0,0,2,1,0,1,1,4.75,26.25,0.0,48.5,24.45,21.75,115.0,0.0,140.0,50.45,0,1,0,0,1,1,1,1,0,1.558145,3.267666,3.5723445,3.881564,3.19663,3.988984,3,0
3,36,42,0,5,31.0,1,4,0.0,1,1,0,0,0,0,10.05,0.0,0.0,0.0,0.0,373.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.307573,3.208825,3.5723445,2.847812,3.594569,3.433987,1,1
2,37,42,0,10,115.0,1,22,0.0,1,1,0,0,1,0,15.1,0.0,0.0,18.5,0.0,494.45,0.0,0.0,665.0,0.0,0,0,0,0,1,1,1,1,0,2.714695,3.208825,3.5723445,2.917771,3.594569,4.744932,3,0
3,24,58,1,30,24.0,1,5,0.0,0,2,1,0,0,0,7.65,16.0,0.0,0.0,0.0,177.4,420.65,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.034706,2.772589,3.5723445,2.847812,3.594569,3.178054,1,0
3,4,24,0,1,17.0,2,2,0.0,0,3,0,0,0,0,3.2,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.163151,3.208825,3.5723445,2.847812,3.594569,2.833213,1,1
3,54,33,0,5,47.0,2,13,0.0,1,2,1,0,1,0,13.9,32.0,0.0,20.25,0.0,732.2,1671.9,0.0,1125.0,0.0,0,0,0,0,1,1,0,1,0,2.631889,3.465736,3.5723445,3.008155,3.594569,3.850148,3,0
3,7,49,0,8,36.0,1,0,0.0,1,1,1,0,1,0,8.85,19.5,0.0,53.25,0.0,77.0,123.3,0.0,325.0,0.0,0,0,0,0,1,1,1,1,0,2.180417,2.970414,3.5723445,3.974998,3.594569,3.583519,3,1
1,10,28,0,9,75.0,4,1,0.0,0,1,1,1,1,1,6.2,27.5,42.4,40.0,36.3,45.95,225.85,373.15,340.0,290.65,0,1,1,1,1,1,1,1,1,1.824549,3.314186,3.747148,3.688879,3.591818,4.317488,4,1
3,24,35,1,10,41.0,5,6,0.0,1,2,0,1,0,0,3.3,0.0,30.3,0.0,0.0,88.65,0.0,711.2,0.0,0.0,1,0,0,1,0,0,0,0,1,1.193922,3.208825,3.411148,2.847812,3.594569,3.713572,2,0
3,12,31,0,8,18.0,4,4,0.0,0,1,0,1,0,0,3.7,0.0,24.3,0.0,0.0,48.55,0.0,243.4,0.0,0.0,0,0,0,1,0,0,0,0,1,1.308333,3.208825,3.190476,2.847812,3.594569,2.890372,1,1
2,45,54,0,25,171.0,3,33,0.0,1,1,1,0,1,0,9.05,18.5,0.0,8.75,0.0,385.2,845.65,0.0,365.0,0.0,0,0,0,0,1,1,1,1,0,2.202765,2.917771,3.5723445,2.169054,3.594569,5.141664,3,0
3,59,55,1,29,42.0,3,21,0.0,1,2,0,0,1,0,8.95,0.0,0.0,15.25,0.0,492.35,0.0,0.0,855.0,0.0,1,0,0,0,0,0,0,0,0,2.191654,3.208825,3.5723445,2.72458,3.594569,3.73767,2,0
1,3,21,1,1,36.0,3,0,0.0,1,4,0,0,0,0,3.2,0.0,0.0,0.0,0.0,13.55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.163151,3.208825,3.5723445,2.847812,3.594569,3.583519,1,0
3,8,35,0,6,31.0,5,7,0.0,0,1,1,1,0,1,4.4,17.25,35.65,0.0,42.05,34.65,155.15,237.8,0.0,288.25,1,1,1,1,1,1,1,1,1,1.481605,2.847812,3.573749,2.847812,3.738859,3.433987,4,1
1,16,59,0,5,207.0,2,37,0.0,1,2,1,0,1,0,7.45,15.5,0.0,11.75,0.0,112.8,280.85,0.0,150.0,0.0,0,0,1,0,0,1,1,1,1,2.008214,2.74084,3.5723445,2.463853,3.594569,5.332719,4,0
3,32,33,0,1,38.0,1,12,0.0,1,1,0,0,1,0,7.3,0.0,0.0,33.75,0.0,231.45,0.0,0.0,1050.0,0.0,0,0,0,0,0,0,0,0,0,1.987874,3.208825,3.5723445,3.51898,3.594569,3.637586,1,0
1,8,49,0,14,134.0,4,9,0.0,1,1,1,1,1,1,3.0,30.5,59.3,23.5,60.3,36.2,226.3,459.15,155.0,444.65,1,1,1,1,1,1,1,1,1,1.098612,3.417727,4.082609,3.157,4.099332,4.89784,4,1
1,9,28,1,8,28.0,3,4,0.0,0,3,0,1,0,0,4.5,0.0,28.5,0.0,0.0,36.45,0.0,230.3,0.0,0.0,1,0,0,1,0,0,0,1,1,1.504077,3.208825,3.349904,2.847812,3.594569,3.332205,2,1
2,12,19,1,0,15.0,2,0,0.0,1,4,0,1,0,0,5.85,0.0,22.15,0.0,0.0,102.45,0.0,274.7,0.0,0.0,1,0,0,0,0,0,0,0,0,1.766442,3.208825,3.097837,2.847812,3.594569,2.70805,2,0
2,24,43,1,15,48.0,4,4,0.0,0,6,1,1,1,1,14.4,25.75,37.2,57.75,36.95,339.55,591.2,870.05,1415.0,901.6,1,1,1,1,1,1,1,1,1,2.667228,3.248435,3.616309,4.056123,3.609566,3.871201,4,0
3,72,75,0,48,14.0,2,6,1.0,1,1,0,0,1,0,37.3,0.0,0.0,109.25,0.0,2686.25,0.0,0.0,7515.0,0.0,1,0,0,0,0,0,0,0,0,3.618993,3.208825,3.5723445,4.693639,3.594569,2.639057,2,0
3,58,61,0,42,101.0,4,18,0.0,1,1,0,0,1,0,16.35,0.0,0.0,17.0,0.0,956.85,0.0,0.0,925.0,0.0,1,0,0,1,0,0,0,0,0,2.794228,3.208825,3.5723445,2.833213,3.594569,4.615121,2,0
1,70,44,1,24,87.0,2,18,0.0,0,3,1,0,1,0,18.9,47.5,0.0,25.0,0.0,1399.3,3310.4,0.0,1735.0,0.0,1,1,0,0,1,1,1,1,0,2.939162,3.86073,3.5723445,3.218876,3.594569,4.465908,3,0
3,9,25,0,3,27.0,1,4,0.0,1,1,0,0,0,0,12.2,0.0,0.0,0.0,0.0,121.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.501436,3.208825,3.5723445,2.847812,3.594569,3.295837,1,1
1,49,25,0,1,27.0,5,0,0.0,1,1,0,1,1,1,9.9,0.0,43.15,5.5,26.9,496.95,0.0,2054.95,270.0,1252.85,1,1,1,1,0,0,0,0,1,2.292535,3.208825,3.764682,1.704748,3.292126,3.295837,2,0
3,52,54,0,7,59.0,3,22,0.0,0,1,1,0,1,1,15.25,32.5,0.0,21.75,39.3,800.25,1644.05,0.0,1055.0,1991.75,1,0,0,0,1,1,0,1,0,2.72458,3.48124,3.5723445,3.079614,3.671225,4.077537,3,0
1,10,42,1,10,294.0,4,9,0.0,1,6,1,1,1,1,4.85,27.5,44.35,23.5,36.85,32.75,285.35,427.75,185.0,330.55,1,1,1,1,1,1,1,1,1,1.578979,3.314186,3.792113,3.157,3.606856,5.68358,4,1
1,14,52,1,2,44.0,3,5,0.0,0,2,0,0,1,1,4.85,0.0,0.0,14.25,14.9,68.95,0.0,0.0,185.0,212.25,0,1,0,0,1,1,0,0,0,1.578979,3.208825,3.5723445,2.656757,2.701361,3.78419,3,0
1,19,27,1,3,35.0,2,4,0.0,0,6,1,0,1,0,5.4,20.5,0.0,23.0,0.0,116.2,398.15,0.0,415.0,0.0,0,1,1,0,1,1,1,1,0,1.686399,3.020425,3.5723445,3.135494,3.594569,3.555348,4,0
3,12,36,1,4,205.0,4,10,0.0,1,4,0,1,0,1,5.95,0.0,38.3,0.0,32.0,53.75,0.0,433.05,0.0,397.3,1,1,1,1,0,0,0,0,1,1.783391,3.208825,3.64545,2.847812,3.465736,5.32301,2,1
1,65,59,0,27,732.0,3,31,0.0,1,1,0,0,1,0,10.15,0.0,0.0,13.25,0.0,600.5,0.0,0.0,820.0,0.0,1,1,0,0,0,0,1,1,1,2.317474,3.208825,3.5723445,2.583998,3.594569,6.595781,2,0
1,67,40,1,14,59.0,3,11,0.0,0,2,1,0,1,0,27.0,30.0,0.0,19.75,0.0,1722.5,1959.95,0.0,1245.0,0.0,0,0,0,0,1,1,1,1,0,3.295837,3.401197,3.5723445,2.983153,3.594569,4.077537,3,0
2,29,24,1,3,23.0,1,7,0.0,0,2,1,0,1,0,10.2,32.25,0.0,17.5,0.0,319.65,885.15,0.0,500.0,0.0,0,0,0,0,1,1,1,1,0,2.322388,3.473518,3.5723445,2.862201,3.594569,3.135494,3,0
3,55,46,0,8,87.0,2,19,0.0,1,1,0,1,1,0,17.9,0.0,28.0,15.25,0.0,982.9,0.0,1449.6,785.0,0.0,0,0,0,1,0,0,1,1,1,2.884801,3.208825,3.332205,2.72458,3.594569,4.465908,1,0
3,71,67,1,25,110.0,1,23,0.0,1,2,1,0,1,0,33.85,21.75,0.0,18.25,0.0,2255.65,1487.7,0.0,1175.0,0.0,0,0,0,0,0,1,1,1,0,3.521939,3.079614,3.5723445,2.904165,3.594569,4.70048,3,0
3,5,44,1,2,83.0,3,14,0.0,1,3,1,0,1,1,4.0,26.25,0.0,20.25,21.95,32.0,131.95,0.0,50.0,80.35,0,1,0,1,1,1,1,1,0,1.386294,3.267666,3.5723445,3.008155,3.088767,4.418841,3,1
3,60,58,0,0,63.0,4,21,0.0,1,3,1,1,1,0,16.35,28.0,23.85,13.25,0.0,1012.55,1581.7,1395.1,805.0,0.0,1,0,0,0,0,0,0,0,1,2.794228,3.332205,3.171784,2.583998,3.594569,4.143135,2,0
2,10,40,0,6,22.0,3,6,0.0,1,1,0,0,0,0,5.05,0.0,0.0,0.0,0.0,59.95,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1.619388,3.208825,3.5723445,2.847812,3.594569,3.091042,1,1
3,52,64,0,44,43.0,3,7,0.0,0,1,1,1,1,1,12.85,28.5,48.75,24.0,37.15,647.95,1542.25,2570.65,1210.0,1846.5,1,1,1,1,1,1,1,1,0,2.553344,3.349904,3.886705,3.178054,3.614964,3.7612,4,0
2,61,43,1,22,35.0,2,11,0.0,0,3,1,0,1,0,21.05,15.5,0.0,17.25,0.0,1264.0,933.8,0.0,1065.0,0.0,1,0,0,1,0,0,0,0,1,3.046901,2.74084,3.5723445,2.847812,3.594569,3.555348,2,0
1,61,29,1,5,48.0,2,11,0.0,0,4,0,0,1,0,17.55,0.0,0.0,37.0,0.0,1035.95,0.0,0.0,2165.0,0.0,1,0,0,0,0,0,0,1,0,2.865054,3.208825,3.5723445,3.610918,3.594569,3.871201,2,0
2,67,47,1,19,69.0,3,12,0.0,0,3,1,0,1,0,49.35,27.0,0.0,10.25,0.0,3235.55,1838.2,0.0,690.0,0.0,1,0,0,0,1,1,1,1,0,3.898938,3.295837,3.5723445,2.327278,3.594569,4.234107,3,0
3,41,42,1,12,26.0,4,5,0.0,0,4,0,0,0,0,10.95,0.0,0.0,0.0,0.0,482.4,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,2.393339,3.208825,3.5723445,2.847812,3.594569,3.258097,2,0
1,30,28,0,1,20.0,1,8,0.0,1,1,0,0,0,0,12.4,0.0,0.0,0.0,0.0,369.45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.517696,3.208825,3.5723445,2.847812,3.594569,2.995732,1,1
1,24,46,0,12,43.0,2,6,0.0,0,1,1,0,1,1,12.05,48.25,0.0,33.0,28.15,307.75,1079.05,0.0,820.0,662.2,0,1,1,0,1,1,1,1,1,2.489065,3.876396,3.5723445,3.496508,3.337547,3.7612,4,0
1,72,75,0,37,33.0,1,44,1.0,1,1,1,0,1,0,49.3,31.75,0.0,26.0,0.0,3417.4,2254.15,0.0,1835.0,0.0,1,0,0,0,0,0,0,1,0,3.897924,3.457893,3.5723445,3.258097,3.594569,3.496508,2,0
2,17,35,0,7,66.0,2,11,0.0,0,1,0,1,1,1,5.15,0.0,29.15,11.25,28.05,79.05,0.0,501.05,155.0,484.2,1,1,1,1,1,0,1,1,1,1.638997,3.208825,3.372455,2.420368,3.333989,4.189655,4,1
2,65,72,0,46,12.0,2,0,1.0,0,1,0,0,1,0,29.6,0.0,0.0,18.0,0.0,1872.8,0.0,0.0,1160.0,0.0,1,0,0,0,0,1,1,1,0,3.387774,3.208825,3.5723445,2.890372,3.594569,2.484907,3,0
1,15,30,1,8,90.0,2,11,0.0,0,5,1,0,1,1,7.35,18.5,0.0,9.75,23.0,125.8,265.55,0.0,150.0,375.9,0,0,1,1,1,1,1,1,1,1.9947,2.917771,3.5723445,2.277267,3.135494,4.49981,4,0
1,34,33,0,8,35.0,3,2,0.0,1,1,0,0,0,0,7.5,0.0,0.0,0.0,0.0,258.4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2.014903,3.208825,3.5723445,2.847812,3.594569,3.555348,2,1
1,26,43,0,23,51.0,5,4,0.0,1,1,0,1,0,0,7.9,0.0,21.95,0.0,0.0,267.6,0.0,597.65,0.0,0.0,1,0,0,1,0,0,0,0,0,2.066863,3.208825,3.088767,2.847812,3.594569,3.931826,2,1
2,36,45,0,22,117.0,3,15,0.0,1,1,0,0,0,0,10.5,0.0,0.0,0.0,0.0,429.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,2.351375,3.208825,3.5723445,2.847812,3.594569,4.762174,2,0
1,60,48,0,29,100.0,2,26,0.0,1,1,1,0,1,0,24.4,42.25,0.0,13.5,0.0,1567.6,2481.25,0.0,745.0,0.0,0,0,0,0,1,1,1,1,0,3.194583,3.743604,3.5723445,2.60269,3.594569,4.60517,3,0
1,16,54,0,20,147.0,1,29,0.0,0,4,1,0,1,0,6.95,23.25,0.0,6.5,0.0,98.5,357.95,0.0,90.0,0.0,0,0,0,0,1,1,1,1,0,1.938742,3.146305,3.5723445,1.871802,3.594569,4.990433,3,0
2,1,33,0,5,53.0,4,6,0.0,1,1,0,0,0,0,1.95,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.667829,3.208825,3.5723445,2.847812,3.594569,3.970292,1,1
3,56,30,1,9,57.0,5,2,0.0,0,4,0,1,1,0,16.85,0.0,36.7,6.5,0.0,948.3,0.0,1984.15,365.0,0.0,1,1,0,1,0,0,0,0,1,2.824351,3.208825,3.602777,1.871802,3.594569,4.043051,2,0
2,6,50,0,5,37.0,2,0,0.0,0,1,0,1,0,0,5.35,0.0,23.55,0.0,0.0,38.4,0.0,131.2,0.0,0.0,1,0,0,0,0,0,0,0,1,1.677097,3.208825,3.159126,2.847812,3.594569,3.610918,2,0
2,48,34,0,7,42.0,3,2,0.0,1,1,0,0,1,0,14.15,0.0,0.0,8.0,0.0,678.3,0.0,0.0,355.0,0.0,1,0,0,0,0,1,0,0,0,2.649715,3.208825,3.5723445,2.079442,3.594569,3.73767,2,0
2,34,36,1,17,50.0,1,4,0.0,0,2,1,0,1,0,10.2,24.5,0.0,13.75,0.0,326.8,824.25,0.0,405.0,0.0,0,0,0,0,1,1,1,1,0,2.322388,3.198673,3.5723445,2.621039,3.594569,3.912023,3,0
2,54,42,1,0,55.0,4,2,0.0,0,5,1,1,1,1,14.3,55.5,62.15,19.25,83.7,695.2,3086.35,3277.85,1050.0,4138.55,1,1,1,1,1,1,1,1,1,2.66026,4.016383,4.129551,2.957511,4.427239,4.007333,4,1
3,38,31,1,2,42.0,2,7,0.0,1,4,1,0,1,0,10.8,22.25,0.0,9.25,0.0,407.55,772.5,0.0,335.0,0.0,0,1,1,0,1,1,1,1,0,2.379546,3.102342,3.5723445,2.224624,3.594569,3.73767,4,0
2,25,55,0,15,37.0,1,7,0.0,1,1,0,0,0,0,10.95,0.0,0.0,0.0,0.0,302.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.393339,3.208825,3.5723445,2.847812,3.594569,3.610918,1,1
1,47,69,1,17,228.0,3,39,0.0,1,4,1,1,1,1,10.8,35.5,37.5,21.0,50.9,464.35,1670.95,1766.9,1025.0,2404.8,1,1,1,1,1,1,1,1,1,2.379546,3.569533,3.624341,3.044522,3.929863,5.429346,4,1
1,72,62,1,35,163.0,5,31,0.0,0,2,1,1,1,1,28.35,32.75,45.15,39.75,56.55,2017.6,2276.3,3225.45,2845.0,4109.9,1,1,1,1,1,1,1,1,0,3.344627,3.488903,3.80999,3.68261,4.035125,5.09375,4,0
2,6,35,1,6,28.0,4,3,0.0,1,3,1,1,1,1,3.25,23.0,39.35,18.5,30.3,9.35,103.3,190.3,95.0,154.55,0,0,1,1,1,1,1,1,0,1.178655,3.135494,3.672496,2.917771,3.411148,3.332205,4,0
1,30,51,1,9,118.0,5,21,0.0,1,2,0,0,0,0,6.4,0.0,0.0,0.0,0.0,201.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.856298,3.208825,3.5723445,2.847812,3.594569,4.770685,1,0
1,65,70,1,9,115.0,2,39,1.0,1,2,1,0,1,1,26.85,26.0,0.0,43.0,33.75,1749.6,1629.65,0.0,2865.0,2213.65,1,1,0,0,1,1,1,1,1,3.290266,3.258097,3.5723445,3.7612,3.51898,4.744932,4,0
1,22,44,1,19,37.0,4,1,0.0,0,2,1,0,1,0,14.3,35.25,0.0,18.5,0.0,332.9,702.05,0.0,370.0,0.0,1,1,0,0,1,1,1,1,0,2.66026,3.562466,3.5723445,2.917771,3.594569,3.610918,3,0
1,60,53,0,32,93.0,1,28,0.0,0,1,1,0,1,0,13.35,39.5,0.0,21.0,0.0,806.35,2493.9,0.0,1260.0,0.0,0,0,0,0,1,1,1,1,0,2.591516,3.676301,3.5723445,3.044522,3.594569,4.532599,3,0
2,19,32,0,12,71.0,4,5,0.0,1,1,1,1,1,1,5.25,21.5,62.4,17.0,47.8,97.4,419.25,1142.55,275.0,928.45,1,1,1,1,1,1,1,1,1,1.658228,3.068053,4.133565,2.833213,3.867026,4.26268,4,1
3,18,25,0,4,26.0,2,7,0.0,1,3,1,0,1,0,3.3,27.5,0.0,31.0,0.0,50.35,531.1,0.0,540.0,0.0,0,0,0,0,0,0,0,1,0,1.193922,3.314186,3.5723445,3.433987,3.594569,3.258097,1,0
1,9,37,1,10,14.0,4,5,0.0,1,6,0,1,0,0,2.4,0.0,25.25,0.0,0.0,22.6,0.0,183.25,0.0,0.0,0,0,0,0,1,0,0,0,0,0.875469,3.208825,3.228826,2.847812,3.594569,2.639057,1,1
1,1,34,1,6,18.0,1,0,0.0,1,2,0,0,0,0,1.6,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.470004,3.208825,3.5723445,2.847812,3.594569,2.890372,1,1
3,10,28,1,2,36.0,4,0,0.0,1,3,1,1,0,1,6.3,19.75,27.35,0.0,22.65,67.5,175.15,239.4,0.0,205.15,0,1,1,1,1,1,1,1,1,1.84055,2.983153,3.308717,2.847812,3.12016,3.583519,4,0
3,45,34,1,14,43.0,4,0,0.0,0,4,0,1,0,0,6.55,0.0,32.35,0.0,0.0,315.2,0.0,1446.45,0.0,0.0,1,0,0,1,0,0,0,0,1,1.879465,3.208825,3.476614,2.847812,3.594569,3.7612,2,1
1,25,28,1,6,41.0,4,4,0.0,1,4,1,1,1,1,5.8,14.25,33.85,31.5,26.6,138.85,363.75,849.85,775.0,616.55,0,1,0,0,0,1,1,1,1,1.757858,2.656757,3.521939,3.449988,3.280911,3.713572,3,1
3,66,39,0,1,66.0,2,15,0.0,1,1,0,0,1,0,11.6,0.0,0.0,11.5,0.0,785.7,0.0,0.0,785.0,0.0,1,0,0,0,0,0,0,0,0,2.451005,3.208825,3.5723445,2.442347,3.594569,4.189655,2,0
1,27,67,0,1,33.0,4,19,1.0,1,1,1,1,1,0,3.6,17.75,32.35,12.0,0.0,136.9,481.7,807.75,320.0,0.0,1,1,0,0,0,1,1,1,0,1.280934,2.876386,3.476614,2.484907,3.594569,3.496508,3,1
1,19,41,0,5,53.0,4,6,0.0,0,1,0,0,0,0,6.45,0.0,0.0,0.0,0.0,157.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.86408,3.208825,3.5723445,2.847812,3.594569,3.970292,1,0
2,17,41,1,9,28.0,4,3,0.0,0,6,0,0,1,0,1.8,0.0,0.0,10.0,0.0,27.1,0.0,0.0,140.0,0.0,0,0,0,0,1,1,0,0,0,0.587787,3.208825,3.5723445,2.302585,3.594569,3.332205,1,0
2,16,36,0,13,58.0,4,4,0.0,0,1,1,1,0,0,4.85,18.0,31.75,0.0,0.0,89.95,286.4,477.8,0.0,0.0,0,0,0,0,0,1,1,0,1,1.578979,2.890372,3.457893,2.847812,3.594569,4.060443,1,0
1,8,42,1,2,129.0,4,17,0.0,1,3,0,0,0,0,6.1,0.0,0.0,0.0,0.0,63.8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1.808289,3.208825,3.5723445,2.847812,3.594569,4.859812,1,0
1,3,25,0,0,65.0,4,0,0.0,1,1,0,1,1,0,3.3,0.0,34.25,11.25,0.0,5.9,0.0,47.65,5.0,0.0,0,1,0,1,1,1,0,1,1,1.193922,3.208825,3.533687,2.420368,3.594569,4.174387,4,1
3,59,57,0,26,311.0,3,36,0.0,1,1,0,0,1,0,28.75,0.0,0.0,7.5,0.0,1719.2,0.0,0.0,415.0,0.0,0,0,0,0,0,0,0,0,0,3.358638,3.208825,3.5723445,2.014903,3.594569,5.739793,1,0
2,45,37,0,2,57.0,3,14,0.0,1,1,0,1,0,0,10.8,0.0,25.0,0.0,0.0,508.8,0.0,1064.75,0.0,0.0,1,0,0,0,0,0,0,0,1,2.379546,3.208825,3.218876,2.847812,3.594569,4.043051,2,0
1,66,62,0,31,47.0,2,4,0.0,1,1,1,0,1,0,34.25,21.0,0.0,20.0,0.0,2298.25,1425.35,0.0,1355.0,0.0,1,0,0,0,0,0,0,0,0,3.533687,3.044522,3.5723445,2.995732,3.594569,3.850148,2,0
3,28,50,1,7,25.0,1,3,0.0,0,2,0,0,1,0,14.85,0.0,0.0,13.0,0.0,378.85,0.0,0.0,345.0,0.0,0,0,0,0,0,0,1,0,0,2.698,3.208825,3.5723445,2.564949,3.594569,3.218876,1,0
1,15,38,1,11,46.0,5,11,0.0,0,3,0,0,0,0,3.85,0.0,0.0,0.0,0.0,56.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.348073,3.208825,3.5723445,2.847812,3.594569,3.828641,1,1
3,39,34,1,10,51.0,3,13,0.0,1,4,1,0,1,1,7.9,78.75,0.0,35.0,38.8,304.45,3104.5,0.0,1390.0,1407.85,0,1,1,0,1,1,1,1,0,2.066863,4.366278,3.5723445,3.555348,3.65842,3.931826,4,0
3,38,33,0,4,19.0,2,5,0.0,1,2,1,0,0,0,8.5,14.25,0.0,0.0,0.0,323.85,590.45,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,2.140066,2.656757,3.5723445,2.847812,3.594569,2.944439,3,0
3,34,29,0,5,26.0,3,4,0.0,1,2,0,1,0,0,6.75,0.0,25.8,0.0,0.0,195.2,0.0,780.85,0.0,0.0,1,0,0,1,0,0,0,0,1,1.909543,3.208825,3.250374,2.847812,3.594569,3.258097,2,0
3,60,57,1,18,72.0,5,30,1.0,0,2,1,1,1,1,20.35,29.0,50.25,20.5,55.9,1263.9,1806.85,3005.2,1140.0,3353.5,1,1,1,1,1,1,1,1,1,3.013081,3.367296,3.917011,3.020425,4.023564,4.276666,4,0
3,72,65,1,33,71.0,1,41,1.0,1,4,1,0,1,0,53.65,22.5,0.0,66.25,0.0,4036.9,1717.45,0.0,4585.0,0.0,1,0,0,0,1,1,1,0,0,3.982481,3.113515,3.5723445,4.193435,3.594569,4.26268,3,0
1,42,42,1,9,41.0,2,13,0.0,0,8,1,0,0,0,15.0,29.25,0.0,0.0,0.0,597.2,1250.1,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,2.70805,3.37588,3.5723445,2.847812,3.594569,3.713572,3,0
3,32,37,0,9,44.0,2,7,0.0,0,1,0,0,0,0,11.25,0.0,0.0,0.0,0.0,359.35,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,2.420368,3.208825,3.5723445,2.847812,3.594569,3.78419,1,0
3,48,50,1,4,208.0,4,19,0.0,1,2,1,1,1,1,12.9,22.75,43.2,12.0,41.25,652.9,1108.9,1913.55,570.0,1905.85,1,1,1,1,1,1,0,1,1,2.557227,3.124565,3.76584,2.484907,3.719651,5.337538,4,1
3,63,37,1,1,45.0,4,9,0.0,1,6,0,1,1,0,14.95,0.0,39.25,13.5,0.0,974.15,0.0,2383.1,820.0,0.0,1,1,0,1,0,0,0,0,1,2.704711,3.208825,3.669951,2.60269,3.594569,3.806662,2,0
3,45,27,1,3,39.0,3,2,0.0,0,4,0,0,0,0,13.45,0.0,0.0,0.0,0.0,583.9,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,2.598979,3.208825,3.5723445,2.847812,3.594569,3.663562,2,0
2,68,42,0,16,89.0,4,12,0.0,0,1,0,1,1,0,25.6,0.0,33.0,16.0,0.0,1759.6,0.0,2200.15,1020.0,0.0,1,0,0,1,0,0,0,0,1,3.242592,3.208825,3.496508,2.772589,3.594569,4.488636,2,0
1,6,29,1,4,19.0,2,5,0.0,1,2,0,0,0,0,4.2,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.435085,3.208825,3.5723445,2.847812,3.594569,2.944439,1,0
1,68,57,1,33,15.0,2,0,0.0,1,2,1,0,1,1,16.1,49.0,0.0,18.75,50.6,1120.35,3330.85,0.0,1320.0,3229.2,1,1,1,1,1,1,1,1,1,2.778819,3.89182,3.5723445,2.931194,3.923952,2.70805,4,1
3,72,68,1,26,59.0,2,36,1.0,1,2,1,1,1,1,58.65,24.0,38.2,20.25,48.85,4219.1,1818.0,2706.6,1335.0,3401.6,1,1,0,1,1,1,1,1,0,4.071588,3.178054,3.642836,3.008155,3.888754,4.077537,4,0
3,53,38,1,15,20.0,3,6,0.0,1,4,0,0,1,1,12.05,0.0,0.0,10.75,20.25,547.05,0.0,0.0,545.0,1048.4,1,0,0,1,0,1,1,0,1,2.489065,3.208825,3.5723445,2.374906,3.008155,2.995732,2,0
3,20,51,1,11,27.0,4,6,0.0,0,3,1,0,1,0,9.05,24.75,0.0,11.5,0.0,182.95,490.25,0.0,215.0,0.0,0,0,0,0,1,1,1,1,1,2.202765,3.208825,3.5723445,2.442347,3.594569,3.295837,3,0
2,70,35,1,4,48.0,2,9,0.0,0,3,0,0,1,0,43.6,0.0,0.0,30.0,0.0,3040.8,0.0,0.0,2020.0,0.0,1,0,0,0,0,0,0,1,0,3.775057,3.208825,3.5723445,3.401197,3.594569,3.871201,2,0
